DATETIMEINFOADDED(PT),Ingestor,1stAuditor,2ndAuditor
2018-10-23 21:13:47.702417,whiteheadd,husams,cdonoghue
2018-10-23 21:13:47.702428,whiteheadd,husams,cdonoghue
2018-10-23 21:13:47.702441,whiteheadd,husams,cdonoghue
2018-10-23 21:13:47.702460,whiteheadd,husams,cdonoghue
2018-10-23 21:13:47.702477,whiteheadd,husams,cdonoghue
2018-10-23 21:13:47.702497,whiteheadd,husams,cdonoghue
2018-10-24 21:10:23.590257,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590349,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590390,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590410,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590430,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590450,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590470,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590491,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590511,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590530,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590551,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590592,michaelgrey,husams,wonjun
2018-10-24 21:10:23.590612,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590632,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590653,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590673,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590693,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590712,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590733,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590752,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590772,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590792,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590836,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590857,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590876,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590894,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590916,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590934,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590953,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590973,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.590996,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.591034,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592242,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592282,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592304,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592325,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592346,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592365,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592387,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592408,michaelgrey,gpiedra,husams
2018-10-24 21:10:23.592428,michaelgrey,husams,cdonoghue
2018-10-25 15:01:04.292637,gpiedra,husams,wonjun
2018-10-25 15:01:04.292699,reginaldt,husams,wonjun
2018-10-25 15:01:04.292721,reginaldt,husams,wonjun
2018-10-25 15:01:04.292740,reginaldt,husams,wonjun
2018-10-25 15:01:04.292758,whiteheadd,husams,wonjun
2018-10-25 15:01:04.292775,whiteheadd,husams,wonjun
2018-10-25 15:01:04.292793,husams,gpiedra,cdonoghue
2018-10-25 15:01:04.292812,husams,gpiedra,cdonoghue
2018-10-25 19:30:27.237116,husams,michaelgrey,wonjun
2018-10-25 19:30:27.237172,husams,theard,wonjun
2018-10-25 19:30:27.237186,husams,theard,wonjun
2018-10-25 19:30:27.237198,husams,theard,wonjun
2018-10-25 19:30:27.237210,husams,michaelgrey,wonjun
2018-10-25 19:30:27.237222,husams,michaelgrey,wonjun
2018-10-25 19:30:27.237234,husams,michaelgrey,wonjun
2018-10-25 19:30:27.237245,husams,michaelgrey,wonjun
2018-10-25 19:30:27.237257,whiteheadd,husams,wonjun
2018-10-25 19:30:27.237269,whiteheadd,husams,wonjun
2018-10-25 19:30:27.237280,whiteheadd,husams,wonjun
2018-10-25 19:30:27.237291,whiteheadd,husams,wonjun
2018-10-25 19:30:27.237302,whiteheadd,theard,husams
2018-10-25 19:30:27.237315,whiteheadd,husams,theard
2018-10-25 19:30:27.237326,whiteheadd,husams,theard
2018-10-25 19:30:27.237337,michaelgrey,husams,theard
2018-10-25 19:32:51.500449,husams,theard,wonjun
2018-10-25 19:32:51.500503,whiteheadd,husams,grewaln
2018-10-25 19:32:51.500529,whiteheadd,husams,grewaln
2018-10-25 19:32:51.500554,husams,theard,wonjun
2018-10-25 19:53:57.590511,husams,theard,wonjun
2018-10-25 19:53:57.590659,husams,theard,wonjun
2018-10-25 19:53:57.590682,rodneyjohnson,husams,theard
2018-10-25 19:53:57.590700,rodneyjohnson,husams,theard
2018-10-25 19:53:57.590718,whiteheadd,rodneyjohnson,theard
2018-10-25 19:53:57.590737,whiteheadd,rodneyjohnson,theard
2018-10-25 19:53:57.590756,johnsonnatalie,gpiedra,cdonoghue
2018-10-25 19:53:57.590774,johnsonnatalie,gpiedra,cdonoghue
2018-10-25 19:55:53.286284,wonjun,lminter,
2018-10-25 19:55:53.286296,husams,lminter,
2018-10-25 19:55:53.286307,husams,cdonoghue,gpiedra
2018-10-25 19:55:53.286319,cdonoghue,husams,gpiedra
2018-10-25 19:55:53.286330,husams,gpiedra,cdonoghue
2018-10-25 19:55:53.286342,whiteheadd,husams,wonjun
2018-10-25 19:55:53.286354,johnsonnatalie,whiteheadd,theard
2018-10-25 19:55:53.286365,whiteheadd,theard,husams
2018-10-25 19:55:53.286376,whiteheadd,cdonoghue,lminter
2018-10-25 19:55:53.286389,whiteheadd,,
2018-10-25 19:55:53.286547,husams,lminter,
2018-10-25 19:55:53.286562,husams,cdonoghue,gpiedra
2018-10-25 19:55:53.286582,cdonoghue,husams,wonjun
2018-10-25 19:55:53.286604,husams,gpiedra,cdonoghue
2018-10-25 19:55:53.286624,whiteheadd,husams,wonjun
2018-10-25 19:55:53.286644,johnsonnatalie,whiteheadd,theard
2018-10-25 19:55:53.286664,whiteheadd,theard,husams
2018-10-25 19:55:53.286684,whiteheadd,cdonoghue,lminter
2018-10-25 19:55:53.286705,whiteheadd,,
2018-10-25 20:10:36.960185,husams,theard,wonjun
2018-10-25 20:10:36.960249,husams,theard,wonjun
2018-10-25 20:10:36.960274,husams,theard,wonjun
2018-10-25 20:10:36.960296,husams,theard,wonjun
2018-10-25 20:10:36.960319,husams,theard,wonjun
2018-10-25 20:10:36.960341,husams,theard,wonjun
2018-10-25 20:10:36.960363,rodneyjohnson,cdonoghue,husams
2018-10-25 20:10:36.960383,rodneyjohnson,cdonoghue,husams
2018-10-25 20:10:36.960403,rodneyjohnson,cdonoghue,husams
2018-10-25 20:10:36.960422,rodneyjohnson,cdonoghue,husams
2018-10-25 20:10:36.960443,rodneyjohnson,cdonoghue,husams
2018-10-25 20:10:36.960462,rodneyjohnson,cdonoghue,husams
2018-10-25 20:10:36.960482,rodneyjohnson,cdonoghue,husams
2018-10-25 20:10:36.960501,cdonoghue,husams,theard
2018-10-25 20:10:36.960520,michaelgrey,husams,theard
2018-10-25 20:10:36.960541,michaelgrey,husams,theard
2018-10-25 20:10:36.960562,whiteheadd,husams,theard
2018-10-25 20:10:36.960582,whiteheadd,husams,theard
2018-10-25 20:10:36.960601,michaelgrey,,
2018-10-25 20:10:36.960623,whiteheadd,husams,theard
2018-10-25 20:10:36.960645,whiteheadd,husams,theard
2018-10-25 20:10:36.960666,whiteheadd,husams,lminter
2018-10-25 20:10:36.960686,whiteheadd,husams,lminter
2018-10-25 20:10:36.960706,whiteheadd,husams,lminter
2018-10-25 20:10:36.960725,whiteheadd,husams,lminter
2018-10-25 20:10:36.960745,whiteheadd,husams,lminter
2018-10-25 20:10:36.960765,whiteheadd,husams,lminter
2018-10-30 19:26:19.381273,husams,theard,wonjun
2018-10-30 19:26:19.381343,husams,theard,wonjun
2018-10-30 19:26:19.381371,cdonoghue,husams,theard
2018-10-30 19:26:19.381394,whiteheadd,theard,husams
2018-10-30 19:26:19.381417,husams,theard,wonjun
2018-10-30 19:26:19.381440,husams,theard,wonjun
2018-10-30 19:26:19.381462,cdonoghue,husams,theard
2018-10-30 19:26:19.381485,whiteheadd,husams,theard
2018-10-30 19:26:19.381507,husams,theard,wonjun
2018-10-30 19:26:19.381530,cdonoghue,husams,theard
2018-10-30 19:26:19.381552,cdonoghue,,
2018-10-30 19:26:19.381575,whiteheadd,husams,theard
2018-10-31 20:09:33.295826,grewaln,theard,wonjun
2018-10-31 20:09:33.295908,danessa,theard,wonjun
2018-10-31 20:09:33.295955,coreynichols,cdonoghue,husams
2018-10-31 20:09:33.296001,rodneyjohnson,cdonoghue,husams
2018-10-31 20:09:33.296042,rodneyjohnson,cdonoghue,husams
2018-10-31 20:09:33.349420,rodneyjohnson,cdonoghue,husams
2018-10-31 20:09:33.349490,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.349533,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.349582,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.349642,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.349691,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.349740,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.349797,husams,theard,gpiedra
2018-10-31 20:09:33.349843,husams,theard,gpiedra
2018-10-31 20:09:33.349891,husams,theard,gpiedra
2018-10-31 20:09:33.349930,husams,theard,gpiedra
2018-10-31 20:09:33.349966,husams,theard,gpiedra
2018-10-31 20:09:33.350002,whiteheadd,husams,theard
2018-10-31 20:09:33.350036,whiteheadd,husams,theard
2018-10-31 20:09:33.350093,whiteheadd,husams,theard
2018-10-31 20:09:33.350130,whiteheadd,husams,theard
2018-10-31 20:09:33.350164,whiteheadd,husams,theard
2018-10-31 20:09:33.350199,rodneyjohnson,cdonoghue,husams
2018-10-31 20:09:33.350234,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.350268,husams,theard,gpiedra
2018-10-31 20:09:33.350303,whiteheadd,husams,theard
2018-10-31 20:09:33.350338,danessa,theard,wonjun
2018-10-31 20:09:33.350373,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.350407,husams,theard,wonjun
2018-10-31 20:09:33.350442,husams,theard,gpiedra
2018-10-31 20:09:33.350490,danessa,theard,wonjun
2018-10-31 20:09:33.350531,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.350578,husams,theard,wonjun
2018-10-31 20:09:33.350617,whiteheadd,husams,gpiedra
2018-10-31 20:09:33.350640,danessa,theard,wonjun
2018-10-31 20:09:33.350677,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.350711,husams,theard,wonjun
2018-10-31 20:09:33.350732,whiteheadd,husams,gpiedra
2018-10-31 20:09:33.350767,danessa,theard,wonjun
2018-10-31 20:09:33.350790,rodneyjohnson,husams,wonjun
2018-10-31 20:09:33.350810,husams,theard,wonjun
2018-10-31 20:09:33.350831,whiteheadd,husams,gpiedra
2018-10-31 20:09:33.350852,coreynichols,,
2018-10-31 20:58:38.760878,grewaln,rpickens,wonjun
2018-10-31 20:58:38.760978,grewaln,rpickens,wonjun
2018-10-31 20:58:38.761029,gjaime,rpickens,theard
2018-10-31 20:58:38.761075,gjaime,rpickens,theard
2018-10-31 20:58:38.761125,gjaime,rpickens,theard
2018-10-31 20:58:38.761176,gjaime,rpickens,theard
2018-10-31 20:58:38.761219,gjaime,rpickens,theard
2018-10-31 20:58:38.761260,gjaime,rpickens,theard
2018-10-31 20:58:38.761301,gjaime,rpickens,theard
2018-10-31 20:58:38.761361,gjaime,rpickens,wonjun
2018-10-31 20:58:38.761409,gjaime,rpickens,wonjun
2018-10-31 20:58:38.761464,gjaime,rpickens,wonjun
2018-10-31 20:58:38.761507,coffmanj,theard,husams
2018-10-31 20:58:38.761551,whiteheadd,theard,wonjun
2018-10-31 20:58:38.761595,whiteheadd,theard,wonjun
2018-10-31 20:58:38.761635,whiteheadd,theard,wonjun
2018-10-31 20:58:38.761908,whiteheadd,husams,
2018-10-31 20:58:38.761969,whiteheadd,husams,theard
2018-10-31 20:58:38.762013,whiteheadd,husams,lminter
2018-10-31 20:58:38.762067,whiteheadd,husams,lminter
2018-10-31 20:58:38.762113,whiteheadd,husams,lminter
2018-10-31 20:58:38.762157,whiteheadd,husams,lminter
2018-10-31 20:58:38.762201,gjaime,rpickens,theard
2018-10-31 20:58:38.762246,gjaime,rpickens,wonjun
2018-10-31 20:58:38.762291,whiteheadd,theard,wonjun
2018-10-31 20:58:38.762348,whiteheadd,husams,lminter
2018-10-31 20:58:38.762394,gjaime,rpickens,theard
2018-10-31 20:58:38.762437,gjaime,rpickens,wonjun
2018-10-31 20:58:38.762480,whiteheadd,theard,wonjun
2018-10-31 20:58:38.762523,whiteheadd,husams,lminter
2018-10-31 20:58:38.762577,gjaime,rpickens,wonjun
2018-10-31 20:58:38.762620,gjaime,rpickens,wonjun
2018-10-31 20:58:38.762681,coffmanj,theard,husams
2018-10-31 20:58:38.762723,whiteheadd,husams,theard
2018-10-31 20:58:38.762764,gjaime,rpickens,
2018-10-31 20:58:38.762804,gjaime,rpickens,theard
2018-10-31 20:58:38.762846,coffmanj,,
2018-10-31 20:58:38.762933,gjaime,rpickens,
2018-10-31 20:58:38.762976,gjaime,rpickens,theard
2018-10-31 20:58:38.763020,coffmanj,,
2018-10-31 20:58:38.763117,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763158,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763232,coffmanj,theard,husams
2018-10-31 20:58:38.763337,whiteheadd,husams,theard
2018-10-31 20:58:38.763380,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763422,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763460,coffmanj,theard,husams
2018-10-31 20:58:38.763500,whiteheadd,husams,theard
2018-10-31 20:58:38.763538,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763578,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763618,coffmanj,theard,husams
2018-10-31 20:58:38.763673,whiteheadd,husams,theard
2018-10-31 20:58:38.763717,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763760,gjaime,rpickens,theard
2018-10-31 20:58:38.763799,coffmanj,theard,husams
2018-10-31 20:58:38.763843,whiteheadd,husams,theard
2018-10-31 20:58:38.763885,gjaime,rpickens,wonjun
2018-10-31 20:58:38.763928,gjaime,rpickens,theard
2018-10-31 20:58:38.763981,coffmanj,theard,husams
2018-10-31 20:58:38.764026,whiteheadd,husams,theard
2018-10-31 20:58:38.764067,gjaime,rpickens,theard
2018-10-31 20:58:38.764113,gjaime,rpickens,theard
2018-10-31 20:58:38.764192,coffmanj,theard,husams
2018-10-31 20:58:38.764230,whiteheadd,husams,theard
2018-10-31 20:58:38.764267,gjaime,rpickens,theard
2018-10-31 20:58:38.764308,gjaime,rpickens,theard
2018-10-31 20:58:38.764347,coffmanj,theard,husams
2018-10-31 20:58:38.764398,whiteheadd,husams,theard
2018-11-02 15:29:37.111611,whiteheadd,husams,cdonoghue
2018-11-02 15:29:37.111692,whiteheadd,husams,cdonoghue
2018-11-02 15:29:37.111740,whiteheadd,lminter,cdonoghue
2018-11-02 15:29:37.111780,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.111812,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.111844,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.111874,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.111905,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.111937,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.111969,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.112000,rodneyjohnson,lminter,cdonoghue
2018-11-02 15:29:37.112030,theard,whiteheadd,theard
2018-11-02 15:29:37.112061,charlenemoore,lminter,theard
2018-11-02 15:29:37.112092,charlenemoore,lminter,theard
2018-11-02 15:29:37.112123,whiteheadd,theard,lminter
2018-11-02 15:29:37.112153,whiteheadd,theard,lminter
2018-11-02 15:29:37.112183,whiteheadd,theard,lminter
2018-11-02 15:29:37.112214,whiteheadd,theard,lminter
2018-11-02 15:29:37.149187,whiteheadd,theard,lminter
2018-11-02 15:29:37.149272,whiteheadd,theard,lminter
2018-11-02 15:29:37.149313,whiteheadd,theard,lminter
2018-11-02 15:29:37.149351,whiteheadd,theard,lminter
2018-11-02 15:29:37.149389,whiteheadd,theard,lminter
2018-11-02 15:29:37.149428,whiteheadd,theard,lminter
2018-11-02 15:29:37.149468,whiteheadd,theard,lminter
2018-11-02 15:29:37.149511,whiteheadd,theard,lminter
2018-11-02 15:29:37.149553,whiteheadd,theard,lminter
2018-11-02 15:29:37.149588,whiteheadd,theard,wonjun
2018-11-02 15:29:37.149623,whiteheadd,theard,wonjun
2018-11-02 15:29:37.149660,whiteheadd,theard,wonjun
2018-11-02 15:29:37.149697,whiteheadd,theard,wonjun
2018-11-02 15:29:37.149735,whiteheadd,coffmanj,theard
2018-11-02 15:29:37.149775,whiteheadd,coffmanj,theard
2018-11-02 15:29:37.149819,whiteheadd,coffmanj,theard
2018-11-02 15:29:37.149857,whiteheadd,coffmanj,theard
2018-11-02 15:29:37.149894,whiteheadd,coffmanj,theard
2018-11-02 15:29:37.149950,coffmanj,whiteheadd,theard
2018-11-02 15:29:37.149991,coffmanj,whiteheadd,theard
2018-11-02 15:29:37.150030,coffmanj,whiteheadd,theard
2018-11-02 15:29:37.150066,charlenemoore,lminter,whiteheadd
2018-11-02 15:29:37.150103,husams,charlenemoore,lminter
2018-11-02 15:29:37.150154,charlenemoore,lminter,whiteheadd
2018-11-02 15:29:37.150194,ribenavides,whiteheadd,
2018-11-02 15:29:37.150247,ribenavides,whiteheadd,
2018-11-02 15:29:37.150286,ribenavides,whiteheadd,
2018-11-02 15:29:37.150336,whiteheadd,,
2018-11-02 15:29:37.150374,whiteheadd,,
2018-11-02 15:29:37.150414,whiteheadd,,
2018-11-02 15:29:37.150460,whiteheadd,,
2018-11-07 23:51:25.610451,grewaln,theard,lminter
2018-11-07 23:51:25.610500,grewaln,theard,lminter
2018-11-07 23:51:25.610546,grewaln,theard,lminter
2018-11-07 23:51:25.610596,grewaln,theard,lminter
2018-11-07 23:51:25.610642,gjaime,grewaln,cdonoghue
2018-11-07 23:51:25.610694,gjaime,grewaln,cdonoghue
2018-11-07 23:51:25.610745,gjaime,grewaln,cdonoghue
2018-11-12 23:01:44.686600,whiteheadd,husams,wonjun
2018-11-12 23:01:44.686665,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.686691,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.686713,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.686745,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.686766,whiteheadd,theard,lminter
2018-11-12 23:01:44.686803,theard,husams,theard
2018-11-12 23:01:44.686824,theard,husams,theard
2018-11-12 23:01:44.686844,theard,husams,theard
2018-11-12 23:01:44.686865,theard,husams,theard
2018-11-12 23:01:44.686885,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.686905,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.686925,whiteheadd,lminter,theard
2018-11-12 23:01:44.686945,whiteheadd,lminter,theard
2018-11-12 23:01:44.686965,whiteheadd,lminter,theard
2018-11-12 23:01:44.686985,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.687004,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.687024,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.687049,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.687087,whiteheadd,,
2018-11-12 23:01:44.687163,whiteheadd,husams,wonjun
2018-11-12 23:01:44.687185,whiteheadd,husams,wonjun
2018-11-12 23:01:44.687209,whiteheadd,husams,wonjun
2018-11-12 23:01:44.687229,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.687249,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.687269,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.687304,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.687347,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.687371,johnsonnatalie,whiteheadd,theard
2018-11-12 23:01:44.687391,whiteheadd,theard,husams
2018-11-12 23:01:44.687411,charlenemoore,lminter,theard
2018-11-12 23:01:44.687431,theard,husams,theard
2018-11-12 23:01:44.687451,theard,husams,theard
2018-11-12 23:01:44.687472,theard,husams,theard
2018-11-12 23:01:44.687499,whiteheadd,theard,cdonoghue
2018-11-12 23:01:44.687520,whiteheadd,theard,cdonoghue
2018-11-12 23:01:44.749130,whiteheadd,theard,cdonoghue
2018-11-12 23:01:44.749212,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.749262,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.749306,whiteheadd,lminter,theard
2018-11-12 23:01:44.749346,whiteheadd,lminter,theard
2018-11-12 23:01:44.749387,whiteheadd,lminter,theard
2018-11-12 23:01:44.749421,whiteheadd,lminter,theard
2018-11-12 23:01:44.749441,whiteheadd,lminter,theard
2018-11-12 23:01:44.749473,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.749493,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.749514,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.749532,whiteheadd,,
2018-11-12 23:01:44.749604,whiteheadd,,
2018-11-12 23:01:44.749624,whiteheadd,,
2018-11-12 23:01:44.749653,whiteheadd,,
2018-11-12 23:01:44.749686,whiteheadd,husams,wonjun
2018-11-12 23:01:44.749722,whiteheadd,husams,wonjun
2018-11-12 23:01:44.749752,whiteheadd,husams,wonjun
2018-11-12 23:01:44.749788,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.749828,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.749867,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.749904,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.749953,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.749993,whiteheadd,theard,husams
2018-11-12 23:01:44.750022,whiteheadd,theard,husams
2018-11-12 23:01:44.750058,charlenemoore,lminter,theard
2018-11-12 23:01:44.750096,theard,husams,theard
2018-11-12 23:01:44.750131,theard,husams,theard
2018-11-12 23:01:44.750170,theard,husams,theard
2018-11-12 23:01:44.750207,whiteheadd,theard,cdonoghue
2018-11-12 23:01:44.750248,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.750284,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.750318,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.750355,whiteheadd,cdonoghue,lminter
2018-11-12 23:01:44.750396,whiteheadd,lminter,theard
2018-11-12 23:01:44.750425,whiteheadd,lminter,theard
2018-11-12 23:01:44.750445,whiteheadd,lminter,theard
2018-11-12 23:01:44.750464,whiteheadd,coffmanj,theard
2018-11-12 23:01:44.750483,whiteheadd,coffmanj,theard
2018-11-12 23:01:44.750501,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.750534,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.750588,coffmanj,whiteheadd,wonjun
2018-11-12 23:01:44.750610,whiteheadd,,
2018-11-12 23:01:44.750630,whiteheadd,,
2018-11-12 23:01:44.750670,whiteheadd,,
2018-11-12 23:01:44.750700,whiteheadd,,
2018-11-12 23:01:44.750740,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750763,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750781,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750800,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750825,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750865,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750908,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750952,whiteheadd,husams,wonjun
2018-11-12 23:01:44.750991,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751013,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751045,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751066,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751085,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751113,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751140,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751180,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751222,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751244,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751262,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751289,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751324,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751361,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751399,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751433,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751464,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751487,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751506,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751524,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751554,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751574,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751592,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751611,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751640,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751666,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751685,whiteheadd,husams,wonjun
2018-11-12 23:01:44.751703,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751721,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751755,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751793,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751830,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751850,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751869,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751888,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751909,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751940,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751962,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.751997,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752025,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752052,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752089,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752127,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752167,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752203,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752223,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752256,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752285,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752317,rodneyjohnson,lminter,gpiedra
2018-11-12 23:01:44.752338,johnsonnatalie,whiteheadd,theard
2018-11-12 23:01:44.752356,whiteheadd,theard,husams
2018-11-12 23:01:44.752385,whiteheadd,theard,husams
2018-11-12 23:01:44.752414,whiteheadd,theard,husams
2018-11-12 23:01:44.752442,whiteheadd,theard,husams
2018-11-12 23:01:44.752481,whiteheadd,theard,husams
2018-11-12 23:01:44.752515,whiteheadd,theard,husams
