week,proc_Ind_cmp,proc_Ind_run,proc_Rng_cmp,proc_Rng_run,proc_Ser_cmp,proc_Ser_run,proc_Bat_cmp,proc_Bat_run,proc_IndMod_cmp,proc_IndMod_run,proc_NoBO,proc_Parser_cmp,proc_Parser_run,proc_Ind_cmp_bad,proc_Ind_run_bad,proc_Rng_cmp_bad,proc_Rng_run_bad,proc_Ser_cmp_bad,proc_Ser_run_bad,proc_Bat_cmp_bad,proc_Bat_run_bad,proc_IndMod_cmp_bad,proc_IndMod_run_bad,proc_NoBO_bad,proc_Parser_cmp_bad,proc_Parser_run_bad,sum_proc,sum_proc_bad,sum_BO_Parser,acc_proc,pa1_Ind_cmp,pa1_Ind_run,pa1_Rng_cmp,pa1_Rng_run,pa1_Ser_cmp,pa1_Ser_run,pa1_Bat_cmp,pa1_Bat_run,pa1_IndMod_cmp,pa1_IndMod_run,pa1_NoBO,pa1_Parser_cmp,pa1_Parser_run,pa1_Ind_cmp_bad,pa1_Ind_run_bad,pa1_Rng_cmp_bad,pa1_Rng_run_bad,pa1_Ser_cmp_bad,pa1_Ser_run_bad,pa1_Bat_cmp_bad,pa1_Bat_run_bad,pa1_IndMod_cmp_bad,pa1_IndMod_run_bad,sum_pa1,sum_pa1_bad,acc_pa1,pa2_Ind_cmp,pa2_Ind_run,pa2_Rng_cmp,pa2_Rng_run,pa2_Bat_cmp,pa2_Bat_run,sum_pa2,ing_Ind_cmp,ing_Ind_run,ing_Rng_cmp,ing_Rng_run,ing_Ser_cmp,ing_Ser_run,ing_Bat_cmp,ing_Bat_run,ing_IndMod_cmp,ing_IndMod_run,ing_Parser_cmp,ing_Parser_run,ing_Parser_ing,ing_Ind_cmp_bad,ing_Ind_run_bad,ing_Rng_cmp_bad,ing_Rng_run_bad,ing_Ser_cmp_bad,ing_Ser_run_bad,ing_Bat_cmp_bad,ing_Bat_run_bad,ing_IndMod_cmp_bad,ing_IndMod_run_bad,ing_Parser_cmp_bad,ing_Parser_run_bad,ing_Parser_ing_bad,sum_ing,sum_ing_bad,acc_ing,ia1_Ind_cmp,ia1_Ind_run,ia1_Rng_cmp,ia1_Rng_run,ia1_Ser_cmp,ia1_Ser_run,ia1_Bat_cmp,ia1_Bat_run,ia1_IndMod_cmp,ia1_IndMod_run,ia1_Parser_cmp,ia1_Parser_run,ia1_Parser_ing,ia1_Ind_cmp_bad,ia1_Ind_run_bad,ia1_Parser_ing_bad,sum_ia1,sum_ia1_bad,acc_ia1,ia2_Ind_cmp,ia2_Ind_run,ia2_Parser_ing,sum_ia2,aps_Stack_cmp,aps_Stack_run,sum_aps,sum_mail,sum_BO,sum_task,sum_task_bad,acc_overall
2018-10-31 00:00:00,3,0,12,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,17,4,117,0.764705882353,65,11,12,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,90,5,0.944444444444,7,0,9,0,0,0,16,21,0,6,2,0,0,0,0,15,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,1.0,21,0,6,2,0,0,0,0,15,0,0,0,41,0,0,0,85,0,1.0,30,0,63,93,0,3,3,0,132,458,9,0.980349344978
2018-11-01 00:00:00,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1.0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1.0,49,5,0,0,0,0,54,1,0,16,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1.0,1,0,16,6,0,0,0,0,3,0,0,0,0,0,0,0,26,0,1.0,0,0,0,0,0,0,0,0,54,218,0,1.0
2018-11-02 00:00:00,18,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,51,0.9,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,1.0,96,49,0,0,0,0,145,23,0,5,6,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,1.0,23,0,5,6,0,0,0,0,0,0,0,0,28,0,0,0,62,0,1.0,0,0,38,38,0,1,1,0,70,369,2,0.994579945799
2018-11-03 00:00:00,5,0,4,0,0,0,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38,2,0,0.947368421053,6,15,4,0,0,0,0,0,32,0,0,0,0,0,7,0,0,0,0,0,0,0,0,57,7,0.877192982456,7,3,4,0,0,0,14,29,0,10,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1.0,29,0,10,2,0,0,0,0,7,0,0,0,0,0,0,0,48,0,1.0,0,0,0,0,2,0,2,0,38,207,9,0.95652173913
2018-11-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,35,7,0.8,2,32,0,0,0,0,34,27,0,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1.0,28,0,14,0,0,0,0,0,20,0,0,0,0,0,0,0,62,0,1.0,54,0,0,54,2,0,2,0,0,248,7,0.971774193548
2018-11-05 00:00:00,38,0,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,1.0,38,0,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1.0,38,0,8,0,0,0,46,134,0,7,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,1.0,134,0,7,15,0,0,0,0,9,0,0,0,0,0,0,0,165,0,1.0,83,0,0,83,0,0,0,0,71,601,0,1.0
2018-11-06 00:00:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1.0,13,0,0,0,0,0,13,30,0,17,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,1,0.985074626866,30,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1.0,43,0,0,43,19,1,20,0,13,237,1,0.995780590717
2018-11-07 00:00:00,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,57,1.0,28,14,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,44,4,0.909090909091,14,4,0,0,0,0,18,26,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1.0,26,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,35,0,1.0,26,0,7,33,2,3,5,0,63,182,4,0.978021978022
2018-11-08 00:00:00,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0.933333333333,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1.0,11,2,12,0,0,0,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1.0,0,0,0,0,0,1,1,0,15,112,1,0.991071428571
2018-11-09 00:00:00,44,0,5,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0.896551724138,42,0,5,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,59,12,0.796610169492,28,1,5,0,0,0,34,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.0,25,0,0,25,2,0,2,0,58,196,18,0.908163265306
2018-11-10 00:00:00,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1.0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1.0,19,0,0,2,0,0,21,52,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1.0,52,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1.0,10,0,0,10,0,2,2,0,8,203,0,1.0
2018-11-11 00:00:00,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1.0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,22,1,0.954545454545,6,0,3,0,0,0,9,68,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1.0,68,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1.0,94,0,0,94,20,0,20,0,21,324,1,0.996913580247
2018-11-12 00:00:00,7,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,460,0.933333333333,7,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,1.0,7,0,0,0,0,0,7,96,0,28,5,0,0,0,0,9,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,1.0,96,0,28,5,0,0,0,0,9,0,0,0,228,0,0,0,366,0,1.0,73,0,193,266,4,3,7,0,472,1094,1,0.999085923218
2018-11-13 00:00:00,9,0,6,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,38,1.0,9,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,1.0,0,0,6,0,0,0,6,69,0,2,1,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,1.0,69,0,2,1,0,0,0,0,0,0,0,0,127,0,0,0,199,0,1.0,95,0,93,188,0,4,4,0,58,664,0,1.0
2018-11-14 00:00:00,7,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,254,1.0,7,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,1.0,6,0,4,0,0,0,10,36,0,4,17,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,1.0,35,0,4,17,0,0,0,0,0,0,0,0,177,0,0,0,233,0,1.0,39,0,153,192,0,3,3,0,266,770,0,1.0
2018-11-15 00:00:00,24,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,1,0,0.973684210526,24,4,10,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,41,4,0.90243902439,34,4,10,0,0,0,48,23,2,16,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,53,2,0.962264150943,23,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1.0,24,0,0,24,0,3,3,0,38,258,7,0.972868217054
2018-11-16 00:00:00,49,0,24,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,76,2,89,0.973684210526,49,0,24,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,74,2,0.972972972973,42,0,24,0,0,0,66,32,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1.0,4,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,1.0,33,0,0,33,4,7,11,0,164,320,4,0.9875
2018-11-17 00:00:00,30,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,1,0,0.978260869565,30,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,1,0.978260869565,37,0,16,0,0,0,53,41,0,28,6,0,0,0,0,1,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,1.0,41,0,28,6,0,0,0,0,1,0,0,0,68,0,0,0,144,0,1.0,36,0,21,57,0,1,1,0,46,512,2,0.99609375
2018-11-18 00:00:00,7,0,29,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0.945945945946,6,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1.0,0,0,28,0,0,0,28,35,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1.0,33,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.0,12,0,0,12,25,0,25,0,37,233,2,0.991416309013
2018-11-19 00:00:00,14,4,71,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,90,6,15,0.933333333333,15,4,71,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,91,1,0.989010989011,15,4,71,0,0,0,90,41,2,20,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,1.0,40,0,20,10,0,0,0,0,0,0,0,0,4,0,0,0,74,0,1.0,47,0,9,56,10,3,13,0,104,499,7,0.985971943888
2018-11-20 00:00:00,34,0,8,0,0,1,0,0,0,0,0,0,3,11,0,2,0,0,0,0,0,0,0,0,0,0,46,13,86,0.717391304348,26,0,6,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,35,4,0.885714285714,14,0,6,0,0,0,20,2,0,36,6,0,0,0,0,0,0,0,0,129,0,0,1,0,0,0,0,0,0,0,0,0,0,173,1,0.994219653179,2,0,36,6,0,0,0,0,0,0,0,0,83,0,0,0,127,0,1.0,2,0,98,100,33,4,37,0,129,538,18,0.966542750929
2018-11-21 00:00:00,19,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,21,5,157,0.761904761905,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,1.0,0,0,1,0,0,0,1,7,0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1.0,7,0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,36,0,1.0,9,0,0,9,0,2,2,0,177,126,5,0.960317460317
2018-11-22 00:00:00,22,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0.925925925926,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1.0,3,0,5,0,0,0,8,20,0,7,20,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,1.0,20,0,7,20,0,0,0,0,0,0,0,0,110,0,0,0,157,0,1.0,1,0,48,49,1,3,4,0,27,440,2,0.995454545455
2018-11-23 00:00:00,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.0,24,0,0,0,0,0,24,6,0,26,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,1,0.977777777778,5,0,26,13,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1.0,24,0,0,24,0,0,0,0,6,149,1,0.993288590604
2018-11-24 00:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.0,18,0,1,0,0,0,19,61,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1.0,61,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1.0,28,0,0,28,9,1,10,0,1,216,0,1.0
2018-11-25 00:00:00,80,0,2,3,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,87,3,0,0.965517241379,80,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1.0,82,0,2,3,0,0,87,41,0,9,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1.0,41,0,9,8,0,0,0,0,2,0,0,0,0,0,0,0,60,0,1.0,65,0,0,65,9,3,12,0,87,458,3,0.993449781659
2018-11-26 00:00:00,48,2,20,0,0,0,0,0,0,0,0,0,1,18,0,2,0,0,0,0,0,0,0,0,0,0,71,20,42,0.718309859155,43,2,20,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,66,8,0.878787878788,36,2,20,0,0,0,58,122,0,20,7,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,1.0,122,0,20,7,0,0,0,0,0,0,0,0,33,0,0,0,182,0,1.0,84,0,29,113,1,4,5,0,112,666,28,0.957957957958
2018-11-27 00:00:00,3,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0,0.9375,8,0,11,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,0.952380952381,13,0,11,0,0,0,24,64,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,1.0,64,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,95,0,1.0,67,0,0,67,6,3,9,0,16,327,2,0.993883792049
2018-11-28 00:00:00,2,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,1,0,0.952380952381,2,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1.0,4,0,3,16,0,0,23,55,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1.0,29,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1.0,9,0,0,9,3,4,7,0,21,183,1,0.994535519126
2018-11-29 00:00:00,100,0,0,1,20,6,0,0,0,0,0,0,2,4,0,0,0,16,0,0,0,0,0,0,0,0,129,20,10,0.84496124031,99,0,0,1,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,118,0,1.0,7,0,0,1,0,0,8,4,0,41,4,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,54,1,0.981481481481,4,0,41,4,16,0,0,0,0,0,0,0,10,0,0,0,75,0,1.0,33,0,2,35,2,9,11,0,137,430,21,0.951162790698
2018-11-30 00:00:00,22,0,13,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38,1,2,0.973684210526,23,0,13,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40,0,1.0,93,0,13,1,0,0,107,6,0,10,1,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1.0,6,0,10,1,1,0,0,0,7,0,0,0,12,2,0,0,37,2,0.945945945946,49,0,5,54,0,4,4,0,39,313,3,0.990415335463
2018-12-01 00:00:00,6,0,0,3,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,1.0,6,0,0,3,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,1.0,7,0,0,3,0,0,10,5,0,15,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,5,0,15,17,0,0,0,0,13,0,0,0,0,0,0,0,50,0,1.0,1,0,0,1,0,4,4,0,20,149,0,1.0
2018-12-02 00:00:00,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1.0,74,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,75,4,0.946666666667,36,0,1,0,0,0,37,41,0,10,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1.0,41,0,10,9,0,0,0,0,2,0,0,0,0,0,0,0,62,0,1.0,35,0,0,35,3,2,5,0,75,351,4,0.988603988604
2018-12-03 00:00:00,85,1,13,0,0,0,0,0,8,0,1,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,108,11,0,0.898148148148,84,1,13,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1.0,115,1,13,0,0,0,129,104,0,32,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,1.0,104,0,32,9,0,0,0,0,3,0,0,0,0,0,0,0,148,0,1.0,80,0,0,80,4,2,6,0,108,726,11,0.984848484848
2018-12-04 00:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.0,10,0,0,0,0,0,10,24,0,31,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1.0,24,0,31,18,0,0,0,0,1,0,0,0,0,0,0,0,74,0,1.0,19,0,0,19,3,2,5,0,4,190,0,1.0
2018-12-05 00:00:00,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,70,1.0,4,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10,2,0.8,2,0,5,0,0,0,7,12,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.0,12,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.0,4,0,0,4,1,1,2,0,79,117,2,0.982905982906
2018-12-06 00:00:00,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,1.0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1.0,4,0,0,0,0,0,4,16,0,22,8,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1.0,16,0,22,8,0,0,0,0,1,0,0,0,5,0,0,0,52,0,1.0,6,0,4,10,0,3,3,0,17,142,0,1.0
2018-12-07 00:00:00,17,0,4,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1.0,27,0,4,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1.0,21,0,4,0,0,0,25,56,0,5,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1.0,50,0,5,2,8,0,0,0,4,0,0,0,0,0,0,0,69,0,1.0,24,0,0,24,0,1,1,0,33,262,0,1.0
2018-12-08 00:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.0,12,0,0,0,0,0,12,65,0,43,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,1.0,65,0,43,19,0,0,0,0,2,0,0,0,0,1,0,0,129,1,0.992248062016,68,0,0,68,0,0,0,0,5,348,1,0.997126436782
2018-12-09 00:00:00,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.0,42,0,0,0,0,0,42,42,0,30,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96,1,0.989583333333,42,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1.0,65,0,0,65,1,1,2,0,42,385,1,0.997402597403
2018-12-10 00:00:00,24,4,21,5,0,0,0,0,2,0,12,0,0,7,4,2,1,0,0,0,0,0,0,0,0,0,68,14,0,0.794117647059,20,2,21,5,0,0,0,0,2,0,12,0,0,2,0,0,0,0,0,0,0,0,0,62,2,0.967741935484,14,0,21,5,0,0,40,27,0,12,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1.0,27,0,12,9,0,0,0,0,3,0,0,0,0,0,0,0,51,0,1.0,9,0,0,9,25,5,30,0,68,311,16,0.948553054662
2018-12-11 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3,0,0,0,0,0,3,8,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1.0,8,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1.0,33,0,0,33,5,0,5,0,1,101,0,1.0
2018-12-12 00:00:00,3,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1.0,3,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1.0,3,0,2,0,0,0,5,12,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1.0,12,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,34,0,1.0,12,0,0,12,1,0,1,0,11,108,0,1.0
2018-12-13 00:00:00,41,0,4,1,1,0,0,0,1,0,44,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,92,3,0,0.967391304348,44,2,4,1,1,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1.0,19,4,4,1,0,0,28,54,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1.0,52,0,10,1,1,0,0,0,0,0,0,0,0,2,0,0,64,2,0.96875,44,0,0,44,49,4,53,0,92,443,5,0.988713318284
2018-12-14 00:00:00,18,0,1,0,2,0,0,0,1,0,60,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,82,3,0,0.963414634146,19,0,1,0,2,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,83,0,1.0,46,0,1,0,0,0,47,28,2,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1.0,43,0,14,7,2,0,0,0,0,0,0,0,0,0,0,0,66,0,1.0,35,0,0,35,80,1,81,0,82,445,3,0.993258426966
2018-12-15 00:00:00,4,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.0,3,0,0,1,0,0,4,21,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1.0,21,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1.0,3,0,0,3,2,4,6,0,9,120,0,1.0
