week,proc_Ind_cmp,proc_Ind_run,proc_Rng_cmp,proc_Rng_run,proc_Ser_cmp,proc_Ser_run,proc_Bat_cmp,proc_Bat_run,proc_IndMod_cmp,proc_IndMod_run,proc_NoBO,proc_Parser_cmp,proc_Parser_run,proc_Ind_cmp_bad,proc_Ind_run_bad,proc_Rng_cmp_bad,proc_Rng_run_bad,proc_Ser_cmp_bad,proc_Ser_run_bad,proc_Bat_cmp_bad,proc_Bat_run_bad,proc_IndMod_cmp_bad,proc_IndMod_run_bad,proc_NoBO_bad,proc_Parser_cmp_bad,proc_Parser_run_bad,sum_proc,sum_proc_bad,sum_BO_Parser,acc_proc,pa1_Ind_cmp,pa1_Ind_run,pa1_Rng_cmp,pa1_Rng_run,pa1_Ser_cmp,pa1_Ser_run,pa1_Bat_cmp,pa1_Bat_run,pa1_IndMod_cmp,pa1_IndMod_run,pa1_NoBO,pa1_Parser_cmp,pa1_Parser_run,pa1_Ind_cmp_bad,pa1_Ind_run_bad,pa1_Rng_cmp_bad,pa1_Rng_run_bad,pa1_Ser_cmp_bad,pa1_Ser_run_bad,pa1_Bat_cmp_bad,pa1_Bat_run_bad,pa1_IndMod_cmp_bad,pa1_IndMod_run_bad,sum_pa1,sum_pa1_bad,acc_pa1,pa2_Ind_cmp,pa2_Ind_run,pa2_Rng_cmp,pa2_Rng_run,pa2_Bat_cmp,pa2_Bat_run,sum_pa2,ing_Ind_cmp,ing_Ind_run,ing_Rng_cmp,ing_Rng_run,ing_Ser_cmp,ing_Ser_run,ing_Bat_cmp,ing_Bat_run,ing_IndMod_cmp,ing_IndMod_run,ing_Parser_cmp,ing_Parser_run,ing_Parser_ing,ing_Ind_cmp_bad,ing_Ind_run_bad,ing_Rng_cmp_bad,ing_Rng_run_bad,ing_Ser_cmp_bad,ing_Ser_run_bad,ing_Bat_cmp_bad,ing_Bat_run_bad,ing_IndMod_cmp_bad,ing_IndMod_run_bad,ing_Parser_cmp_bad,ing_Parser_run_bad,ing_Parser_ing_bad,sum_ing,sum_ing_bad,acc_ing,ia1_Ind_cmp,ia1_Ind_run,ia1_Rng_cmp,ia1_Rng_run,ia1_Ser_cmp,ia1_Ser_run,ia1_Bat_cmp,ia1_Bat_run,ia1_IndMod_cmp,ia1_IndMod_run,ia1_Parser_cmp,ia1_Parser_run,ia1_Parser_ing,ia1_Ind_cmp_bad,ia1_Ind_run_bad,ia1_Parser_ing_bad,sum_ia1,sum_ia1_bad,acc_ia1,ia2_Ind_cmp,ia2_Ind_run,ia2_Parser_ing,sum_ia2,aps_Stack_cmp,aps_Stack_run,sum_aps,sum_mail,sum_BO,sum_task,sum_task_bad,acc_overall,acc_final
2018-11-19 05:00:00,25,0,75,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,104,3,101,0.971153846154,26,0,75,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,105,5,0.952380952381,16,0,75,0,0,0,91,14,0,49,3,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,87,1,0.988505747126,11,0,49,6,0,0,0,0,0,0,0,0,25,0,0,0,91,0,1.0,48,0,49,97,40,6,46,0,201,621,9,0.985507246377,0.993421052632
2018-11-20 05:00:00,40,0,8,0,0,1,0,0,0,0,0,0,3,16,0,2,0,0,0,0,0,0,0,0,0,0,52,18,86,0.653846153846,32,0,6,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,42,1,0.97619047619,13,0,6,0,0,0,19,8,0,59,1,0,0,0,0,1,0,0,0,129,0,0,1,0,0,0,0,0,0,0,0,0,0,198,1,0.994949494949,8,0,59,2,0,0,0,0,1,0,0,0,89,0,0,0,159,0,1.0,10,0,123,133,30,5,35,0,135,638,20,0.968652037618,0.994871794872
2018-11-21 05:00:00,41,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,43,7,157,0.837209302326,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,1.0,2,0,1,0,0,0,3,22,0,34,5,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,1.0,22,0,34,7,0,0,0,0,0,0,0,0,109,0,0,0,172,0,1.0,9,0,42,51,1,5,6,0,199,492,7,0.985772357724,1.0
2018-11-22 05:00:00,11,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1.0,11,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1.0,18,0,5,0,0,0,23,11,0,29,6,0,0,0,0,0,0,0,0,121,0,0,1,0,0,0,0,0,0,0,0,0,0,167,1,0.994011976048,10,0,29,9,0,0,0,0,0,0,0,0,56,0,0,0,104,0,1.0,3,0,9,12,1,3,4,0,17,344,1,0.997093023256,0.98
2018-11-23 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1.0,17,0,0,0,0,0,17,17,0,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,0.979591836735,17,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.0,30,0,0,30,0,0,0,0,1,155,1,0.993548387097,0.984126984127
2018-11-24 05:00:00,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0.5,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1.0,19,0,2,2,0,0,23,93,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1.0,93,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,104,0,1.0,93,0,0,93,10,2,12,0,4,351,2,0.994301994302,1.0
2018-11-25 05:00:00,102,0,13,2,0,0,0,0,2,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,120,9,42,0.925,100,0,13,2,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,118,6,0.949152542373,93,0,13,2,0,0,108,110,0,25,1,0,0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,1.0,110,0,25,3,0,0,0,0,2,0,0,0,23,0,0,0,163,0,1.0,115,0,23,138,9,3,12,0,161,827,15,0.981862152358,1.0
2018-11-26 05:00:00,50,0,28,0,0,0,0,0,2,0,0,0,1,18,0,2,0,0,0,0,0,1,0,0,0,0,81,21,42,0.740740740741,45,0,28,0,0,0,0,0,2,0,0,0,1,8,0,1,0,0,0,0,0,0,0,76,9,0.881578947368,38,0,28,0,0,0,66,129,0,32,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,1.0,129,0,32,2,0,0,0,0,0,0,0,0,42,0,0,0,205,0,1.0,103,0,29,132,4,7,11,0,122,767,30,0.960886571056,1.0
2018-11-27 05:00:00,5,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,1,0,0.96875,10,0,11,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,0.972972972973,11,0,11,16,0,0,38,117,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,1.0,90,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,119,0,1.0,39,0,0,39,4,7,11,0,32,420,2,0.995238095238,1.0
2018-11-28 05:00:00,73,0,0,15,18,0,0,0,0,0,0,0,2,4,0,0,1,16,0,0,0,0,0,0,0,0,108,21,10,0.805555555556,72,0,0,15,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,105,0,1.0,4,0,0,15,0,0,19,41,0,39,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,87,1,0.988505747126,15,0,39,6,16,0,0,0,0,0,0,0,5,0,0,0,81,0,1.0,30,0,0,30,4,9,13,0,116,443,22,0.950338600451,0.989010989011
2018-11-29 05:00:00,117,0,6,2,21,6,0,0,0,0,0,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,155,20,12,0.870967741935,117,0,6,2,17,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,152,0,1.0,79,0,6,2,0,0,87,6,0,48,0,0,0,0,0,7,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,74,1,0.986486486486,6,0,48,1,17,0,0,0,7,0,0,0,11,2,0,0,90,2,0.977777777778,5,0,2,7,0,13,13,0,164,578,23,0.960207612457,0.9625
2018-11-30 05:00:00,26,0,12,1,1,0,0,0,7,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,6,0.979591836735,26,0,12,1,1,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,0,1.0,22,0,12,1,0,0,35,11,0,25,6,0,0,0,0,19,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1.0,11,0,25,7,1,0,0,0,19,0,0,0,12,2,0,0,75,2,0.973333333333,50,0,7,57,0,6,6,0,53,349,3,0.991404011461,0.981651376147
2018-12-01 05:00:00,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1.0,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1.0,7,0,1,1,0,0,9,29,0,19,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1.0,29,0,19,8,0,0,0,0,6,0,0,0,0,0,0,0,62,0,1.0,26,0,0,26,1,4,5,0,12,180,0,1.0,1.0
2018-12-02 05:00:00,81,0,5,0,0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,87,7,0,0.919540229885,80,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,86,4,0.953488372093,36,0,5,0,0,0,41,128,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,1.0,128,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1.0,92,0,0,92,3,3,6,0,87,627,11,0.982456140351,1.0
2018-12-03 05:00:00,86,0,13,0,0,0,0,0,8,0,1,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,108,11,0,0.898148148148,85,0,13,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1.0,122,0,13,0,0,0,135,37,0,53,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1.0,37,0,53,10,0,0,0,0,3,0,0,0,0,0,0,0,103,0,1.0,62,0,0,62,7,2,9,0,108,622,11,0.98231511254,1.0
2018-12-04 05:00:00,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1.0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.0,4,0,5,0,0,0,9,36,0,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,1.0,36,0,33,8,0,0,0,0,1,0,0,0,0,0,0,0,78,0,1.0,18,0,0,18,3,2,5,0,9,201,0,1.0,1.0
2018-12-05 05:00:00,10,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,78,1.0,11,0,5,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,19,2,0.894736842105,6,0,5,0,0,0,11,16,0,32,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1.0,16,0,32,2,0,0,0,0,1,0,0,0,4,0,0,0,55,0,1.0,5,0,4,9,1,3,4,0,94,170,2,0.988235294118,1.0
2018-12-06 05:00:00,23,0,1,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.0,33,0,1,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.0,20,0,1,0,0,0,21,6,0,26,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.0,0,0,26,2,8,0,0,0,5,0,0,0,5,0,0,0,46,0,1.0,3,0,4,7,0,3,3,0,37,203,0,1.0,1.0
2018-12-07 05:00:00,17,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1.0,27,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1.0,32,0,4,0,0,0,36,84,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,1.0,78,0,41,4,3,0,0,0,1,0,0,0,0,1,0,0,127,1,0.992125984252,77,0,0,77,0,1,1,0,33,441,1,0.997732426304,0.992063492063
